layers,d_model,bs,seqlen,prec,compile,static,tps,mem_gb,energy_j,avg_power_w,overflow,env,times
4,256,8,512,amp,True,False,15891.248649565696,2.5681138038635254,78.02155,67.84482608695653,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.28881180200005474, 0.24598662399989735, 0.2486234020000211, 0.24582769699986784, 0.25951012199993784]"
4,256,8,512,amp,False,True,15752.975196083418,2.5681138038635254,74.61425,67.83113636363636,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.2826634949999516, 0.248367116000054, 0.24629782600004546, 0.24888816099996802, 0.2738552769999387]"
4,256,8,512,amp,False,False,15888.394196856454,2.5681138038635254,78.89025000000001,68.60021739130435,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.28639404299997295, 0.24599148500010415, 0.24264983600005507, 0.24891453099985483, 0.2650412860000415]"
4,256,16,64,fp32,True,True,5719.254163145722,1.446073055267334,55.089850000000006,68.8623125,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.17493626700002096, 0.18691294300015215, 0.18567359000007855, 0.1723890159998973, 0.17530980799983809]"
4,256,16,64,fp32,True,False,5734.316578077822,1.446073055267334,54.651700000000005,68.314625,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.17365384599997924, 0.18389166500014653, 0.18896823299996868, 0.1724759780001932, 0.17388041000003795]"
4,256,16,64,fp32,False,True,5655.455526172931,1.446073055267334,56.79195,70.9899375,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.17344422099995427, 0.18665188999989368, 0.1927825440000106, 0.17312484800004313, 0.17931702799978666]"
4,256,16,64,fp32,False,False,5519.414035979832,1.446073055267334,54.64065,68.3008125,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.1831665280001289, 0.19582008399993356, 0.18911688699995466, 0.1802226370000426, 0.17930856699990727]"
4,256,16,64,amp,True,True,12281.672580545885,1.2651891708374023,23.668100000000003,67.62314285714285,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.0836095980000664, 0.08170400799986055, 0.08958480499995858, 0.08063182099999722, 0.08135109799991369]"
4,256,16,64,amp,True,False,12449.064845699459,1.2651891708374023,24.66515,70.47185714285715,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.08328237199998512, 0.08166393600004085, 0.08315531900007045, 0.08102685099993323, 0.08214739400000326]"
4,256,16,64,amp,False,True,12435.143954163852,1.2651891708374023,24.0818,68.80514285714285,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.0817468259999714, 0.08134811200011427, 0.08468792899998334, 0.08280777899994973, 0.08114564100014832]"
4,256,16,64,amp,False,False,12580.555174488034,1.2651891708374023,25.079250000000002,71.655,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.08179004200019335, 0.08146874199997, 0.08085458699997616, 0.08158775700007936, 0.08127614199997879]"
4,256,16,128,fp32,True,True,6032.991004790909,1.9080371856689453,108.95980000000002,70.29664516129031,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.3359580979999919, 0.32962296299979243, 0.35849871400000666, 0.33689048299993374, 0.33636361699996087]"
4,256,16,128,fp32,True,False,5970.284890444389,1.9080371856689453,110.533,71.31161290322581,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.3389033450000625, 0.3357361180001135, 0.3700964289998865, 0.33928046100004394, 0.33114468000007946]"
4,256,16,128,fp32,False,True,5981.0405849686,1.9080371856689453,109.94640000000001,70.93316129032257,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.3357538469999781, 0.33298575999992863, 0.36885895399996116, 0.33735097400017366, 0.33712712700003067]"
4,256,16,128,fp32,False,False,5998.623585356364,1.9080371856689453,109.93050000000001,70.92290322580645,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.33396821499991347, 0.3326592680000431, 0.36718057200005205, 0.3347206250000454, 0.3385295900000074]"
4,256,16,128,amp,True,True,14662.147390010454,1.6990084648132324,42.1586,70.26433333333334,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.13360158099999353, 0.13579522600002747, 0.1340349580000293, 0.1543346210000891, 0.14063063100002182]"
4,256,16,128,amp,True,False,15260.202548193598,1.6990084648132324,41.554300000000005,69.25716666666666,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.13105656800007637, 0.1295876629999384, 0.13026216999992357, 0.14624101799995515, 0.133879061000016]"
4,256,16,128,amp,False,True,14869.319086977528,1.6990084648132324,39.62415,66.04025,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.13202988499983803, 0.13072572100008983, 0.13046223800006373, 0.16084250800008704, 0.1346060179998858]"
4,256,16,128,amp,False,False,15127.661038862447,1.6990084648132324,42.0977,70.16283333333334,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.13373798299994633, 0.13203837299988663, 0.13240139899994574, 0.14261707800005752, 0.13611086800005978]"
4,256,16,256,fp32,True,True,5956.470726771488,2.833796501159668,221.7329,70.39139682539682,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.6681203010000445, 0.6969981329998518, 0.6968152189999728, 0.6803909230000045, 0.6959530450001239]"
4,256,16,256,fp32,True,False,5961.1310116625145,2.833796501159668,220.2534,71.04948387096775,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.6683415429999968, 0.6927152299999761, 0.6993264669999917, 0.6795633449999059, 0.6956430640000235]"
4,256,16,256,fp32,False,True,5946.335297190596,2.833796501159668,218.7312,70.55845161290323,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.6679843780000283, 0.693378113000108, 0.7050016499999856, 0.6787058939999042, 0.6990680730000349]"
4,256,16,256,fp32,False,False,6001.1413965812935,2.833796501159668,219.64955,70.85469354838709,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.6705206030001136, 0.6903986070001338, 0.687938941000084, 0.6730835870000647, 0.6907423909999579]"
4,256,16,256,amp,True,True,16272.005397436507,2.5670132637023926,79.92695,69.50169565217391,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.280762975000016, 0.2369183250000333, 0.23788257799992607, 0.24124655500008885, 0.26179288599996653]"
4,256,16,256,amp,True,False,16149.617653307783,2.5670132637023926,76.899,69.90818181818182,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.28189769100004014, 0.2388201300000219, 0.24410524800009625, 0.23847587599993858, 0.2648425329998645]"
4,256,16,256,amp,False,True,16596.310169917957,2.5670132637023926,76.81505,69.83186363636364,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.2622600679999323, 0.24141391999978623, 0.23927827199986496, 0.24270271099999263, 0.24835426300001018]"
4,256,16,256,amp,False,False,16632.692591792467,2.5670132637023926,75.29515,68.45013636363636,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.26498596000010366, 0.24286450899990086, 0.23912751000011667, 0.23883207400012907, 0.24549990400009847]"
4,256,16,512,fp32,True,True,5939.001879291974,4.781414985656738,433.9777,69.436432,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[1.3895813450001242, 1.3776497830001517, 1.371698938999998, 1.3846555539998917, 1.37319616700006]"
4,256,16,512,fp32,True,False,5910.373634505557,4.781414985656738,434.1007,69.45611199999999,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[1.3942119040000307, 1.387402960000145, 1.3872024909999254, 1.3797575240000697, 1.3816130469999734]"
4,256,16,512,fp32,False,True,5886.008677328663,4.781414985656738,440.34845,69.89657936507936,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[1.4021008459999393, 1.3883434610002041, 1.3905110979999336, 1.3942365020000125, 1.3836833249999927]"
4,256,16,512,fp32,False,False,5891.366254361306,4.781414985656738,441.10125000000005,69.46476377952756,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[1.395022856999958, 1.396750331000021, 1.382525133999934, 1.3966412300001139, 1.3816073159998723]"
4,256,16,512,amp,True,True,17045.91294094803,4.304487705230713,149.50650000000002,69.53790697674418,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.48087966999992204, 0.4799210769999718, 0.48294392299999345, 0.4840774250001232, 0.4750999509999474]"
4,256,16,512,amp,True,False,17137.446469908045,4.304487705230713,150.76815000000002,70.12472093023257,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.4827338330001112, 0.4764092170000822, 0.4784230719999414, 0.4762369149998449, 0.47628466200012554]"
4,256,16,512,amp,False,True,17087.022514902994,4.304487705230713,151.0509,70.25623255813953,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.47883029300010094, 0.4824650880000263, 0.4790631260000282, 0.4782993799999531, 0.47848298200005956]"
4,256,16,512,amp,False,False,16859.372574317014,4.304487705230713,142.126,69.32975609756097,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.4852099919999091, 0.48380134600006386, 0.4858256889999666, 0.485330766000061, 0.48934136100001524]"
4,512,1,64,fp32,True,True,786.484720177334,2.0837674140930176,24.6443,70.41228571428572,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.08920062500010317, 0.08032113099989147, 0.07902111899988995, 0.07964734500001214, 0.07868354600009297]"
4,512,1,64,fp32,True,False,783.7065507606046,2.0837674140930176,23.73215,67.80614285714286,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.08005872700005057, 0.08148662400003559, 0.08336081700008435, 0.08081753700002992, 0.08259239199992408]"
4,512,1,64,fp32,False,True,780.7458890012491,2.0837674140930176,24.453850000000003,69.86814285714286,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.08267210600001818, 0.08268586199983474, 0.08327125799996793, 0.08039307700005338, 0.08084216699990066]"
4,512,1,64,fp32,False,False,784.218642823632,2.0837674140930176,23.8411,68.11742857142858,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.081157734000044, 0.08134970600008273, 0.08192743900008281, 0.0819724519999454, 0.0816421370000171]"
4,512,1,64,amp,True,True,693.6660917784778,2.079954147338867,22.535600000000002,56.339,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.09093005800013998, 0.08882900300000074, 0.09702061500001946, 0.09309133199985808, 0.09144604900006925]"
4,512,1,64,amp,True,False,697.0038795980375,2.079954147338867,24.7067,61.76675,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.09106126099982248, 0.09306841500006158, 0.09189894199994342, 0.09079322000002321, 0.09228607999989435]"
4,512,1,64,amp,False,True,697.005075917156,2.079954147338867,30.4433,76.10825,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.09227102100021511, 0.09070199300003878, 0.09353545699991628, 0.09038648900013868, 0.0922121700000389]"
4,512,1,64,amp,False,False,677.616227763554,2.079954147338867,25.892850000000003,64.732125,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.09214176399996177, 0.0924205809999421, 0.09216579299982186, 0.10540499100011402, 0.0901105790001111]"
4,512,1,128,fp32,True,True,1264.2215267249371,2.091439723968506,31.090500000000002,77.72625,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.11564034299999548, 0.09599576899995554, 0.10400204699999449, 0.09489815699998871, 0.09570407500018518]"
4,512,1,128,fp32,True,False,1545.9421369212398,2.091439723968506,24.324050000000003,69.49728571428571,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.08492253899999014, 0.08261751700001696, 0.08303594300014083, 0.08107060500014995, 0.08234042999993108]"
4,512,1,128,fp32,False,True,1545.8863152347499,2.091439723968506,25.2067,72.01914285714285,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.08169727600011356, 0.08326682699998855, 0.08309023300012086, 0.0818691189999754, 0.08407852799996363]"
4,512,1,128,fp32,False,False,1465.4542795482978,2.091439723968506,29.428900000000002,73.57225,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.08527502700007972, 0.08677192799996192, 0.08992683800011037, 0.08699392700009412, 0.08775692500012156]"
4,512,1,128,amp,True,True,1404.0586333133497,2.0838117599487305,27.937800000000003,69.8445,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.09220151999988957, 0.09119368500000746, 0.09204702800002451, 0.089316184999916, 0.09106300200005535]"
4,512,1,128,amp,True,False,1121.312579350575,2.0838117599487305,27.7481,61.662444444444446,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.1225015259999509, 0.11177298500001598, 0.1059014490001573, 0.11385129700011021, 0.116732415000115]"
4,512,1,128,amp,False,True,1333.4629431533249,2.0838117599487305,24.31205,60.780125,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.08847327600005883, 0.09189945599996463, 0.095388856999989, 0.10640375699995275, 0.09778799900004742]"
4,512,1,128,amp,False,False,1366.0534817569537,2.0838117599487305,29.346,73.365,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.10266337800021574, 0.08985691699990639, 0.09075466700005563, 0.09417458200005058, 0.09105334300011236]"
4,512,1,256,fp32,True,True,2174.4060257866327,2.106807231903076,37.1681,74.33619999999999,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.1158094180000262, 0.11252591400011625, 0.11651880600015829, 0.11533053399989512, 0.12848183500000232]"
4,512,1,256,fp32,True,False,2207.3355032241307,2.106807231903076,36.277750000000005,72.55550000000001,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.11535537099985049, 0.1119578329999058, 0.11827153200010798, 0.1151359999998931, 0.11916392500006623]"
4,512,1,256,fp32,False,True,2171.213150251045,2.106807231903076,36.90945,73.8189,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.11684131199990588, 0.11750126399988403, 0.11944883500018477, 0.1157810330000757, 0.11995972599993365]"
4,512,1,256,fp32,False,False,2162.2866507036656,2.106807231903076,32.7706,65.5412,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.11561394999989716, 0.11829478499998913, 0.11549825799988866, 0.11261938999996346, 0.12993953399995917]"
4,512,1,256,amp,True,True,2854.414266476775,2.091549873352051,28.87915,72.197875,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.09059841299995242, 0.08878901499997482, 0.08954367299998012, 0.09119232100010777, 0.08830482999997002]"
4,512,1,256,amp,True,False,2733.3319087264767,2.091549873352051,26.56765,66.41912500000001,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.08973360400000274, 0.08997060299998338, 0.08949732800010679, 0.10565475899988996, 0.09343663300001026]"
4,512,1,256,amp,False,True,2765.294686662908,2.091549873352051,28.575550000000003,71.438875,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.09657756299998255, 0.09366081000007398, 0.09136019300012777, 0.09164071800000784, 0.08964085899992824]"
4,512,1,256,amp,False,False,2814.168506490192,2.091549873352051,26.527500000000003,66.31875,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.09416958600013459, 0.0902646659999391, 0.0896854989998701, 0.09152692800012119, 0.08919459900016591]"
4,512,1,512,fp32,True,True,2530.308687330839,2.137633800506592,67.9979,75.55322222222223,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.19182233400010773, 0.2295657449999453, 0.19831612899997708, 0.19787569100003566, 0.19415436600002067]"
4,512,1,512,fp32,True,False,2527.604963622522,2.137633800506592,57.09890000000001,63.443222222222225,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.19595825700002933, 0.23014226199984478, 0.19577045500000168, 0.19841262499994627, 0.1925328959998751]"
4,512,1,512,fp32,False,True,2477.0183519356683,2.137633800506592,58.928000000000004,65.47555555555556,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.19380945700004304, 0.2353339070000402, 0.2020815500000026, 0.20276399999988826, 0.1995117050000772]"
4,512,1,512,fp32,False,False,2555.237601817385,2.137633800506592,65.6036,77.18070588235295,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.19272141700002976, 0.19609526700014612, 0.21179840700006025, 0.20284228499986057, 0.19840640300003543]"
4,512,1,512,amp,True,True,5578.876469890592,2.1071176528930664,24.093,60.2325,32768.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.10013287700007822, 0.09962631500002317, 0.09927494999988085, 0.09889931600014279, 0.06094029800010503]"
4,512,1,512,amp,True,False,5073.285742941727,2.1071176528930664,34.65075,77.00166666666667,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.1078448880000451, 0.09866126799988706, 0.09861868600000889, 0.10021153499997126, 0.09926756799995928]"
4,512,1,512,amp,False,True,4893.17198256521,2.1071176528930664,34.467,76.59333333333333,32768.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.1198153390000698, 0.115642077000075, 0.1051146400000107, 0.11631747399997039, 0.06628848400009701]"
4,512,1,512,amp,False,False,5065.791963228434,2.1071176528930664,34.22985,76.06633333333333,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.10410190499987948, 0.10078274399984366, 0.10135945100000754, 0.09986697600015759, 0.09923932500009869]"
4,512,2,64,fp32,True,True,1509.782754127787,2.0914011001586914,24.849200000000003,70.99771428571428,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.0833907230000932, 0.08155722299989066, 0.08304834599994138, 0.08129798400000254, 0.09460777100002815]"
4,512,2,64,fp32,True,False,1515.3951551033588,2.0914011001586914,25.6251,73.21457142857142,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.08278332299983049, 0.08791639600008239, 0.08365243499997632, 0.08430906300009156, 0.08367087100009485]"
4,512,2,64,fp32,False,True,1547.945267007088,2.0914011001586914,24.746650000000002,70.70471428571429,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.08340732500005288, 0.08263490499984982, 0.08241880700006732, 0.0817641599999206, 0.0832261139998991]"
4,512,2,64,fp32,False,False,1319.4726660690883,2.0914011001586914,28.268850000000004,70.67212500000001,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.0948568769999838, 0.10093041700019967, 0.09257057199988594, 0.10079603899998801, 0.09588835199997447]"
4,512,2,64,amp,True,True,1427.1423207453222,2.083773136138916,26.41995,66.049875,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.0896834669999862, 0.08916731099998287, 0.08950630000003912, 0.08978911699978198, 0.09030242199992244]"
4,512,2,64,amp,True,False,1425.1650518714353,2.083773136138916,28.229200000000002,70.57300000000001,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.09098125300010906, 0.08992313099997773, 0.08994140400000106, 0.08916436100003011, 0.08906064400002833]"
4,512,2,64,amp,False,True,1334.4538937286927,2.083773136138916,29.923250000000003,74.808125,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.09318946899998082, 0.09159935699995003, 0.09257019000006039, 0.09288287999993372, 0.10935504100007165]"
4,512,2,64,amp,False,False,1369.6357309739371,2.083773136138916,25.1266,62.8165,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.08951010700002371, 0.10602316800009248, 0.09157920799998465, 0.08865752600013366, 0.09150752000005014]"
4,512,2,128,fp32,True,True,2192.2258888199945,2.1067147254943848,34.066250000000004,75.70277777777778,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.11642176400005155, 0.1193160689999786, 0.11753592799982471, 0.11452849699981016, 0.11607917800006362]"
4,512,2,128,fp32,True,False,2239.111983861228,2.1067147254943848,32.56845,65.1369,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.11482038000008288, 0.11485989699986021, 0.11168756700021731, 0.1128493719998005, 0.11743797999997696]"
4,512,2,128,fp32,False,True,2242.0793301566455,2.1067147254943848,32.1559,64.31179999999999,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.11412144899986743, 0.11257341299983636, 0.11328919099992163, 0.11123556799998369, 0.11967900099989492]"
4,512,2,128,fp32,False,False,2197.3660297002443,2.1067147254943848,33.151,66.30199999999999,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.12331102899997859, 0.11449627999991208, 0.11280890900002305, 0.1149316920000274, 0.11696769400009543]"
4,512,2,128,amp,True,True,2857.4120087692495,2.0914573669433594,28.2986,70.7465,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.09062855399997716, 0.08805897100000948, 0.08887569200010148, 0.09256996600015555, 0.08782461800001329]"
4,512,2,128,amp,True,False,2801.8905327324755,2.0914573669433594,25.503800000000002,63.7595,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.09315859800017279, 0.09061736599983305, 0.09069055100007972, 0.08942264799998156, 0.09294524400002047]"
4,512,2,128,amp,False,True,2712.470120897645,2.0914573669433594,28.0078,70.0195,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.09202213200001097, 0.108061312000018, 0.09233823099998517, 0.09012035699993248, 0.08935256699987804]"
4,512,2,128,amp,False,False,2792.4863146678554,2.0914573669433594,28.7652,71.913,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.09342706400002498, 0.09092809100002341, 0.09064936400000079, 0.09157500000014807, 0.09179336299985152]"
4,512,2,256,fp32,True,True,2659.2338393921123,2.137387752532959,61.42805,72.26829411764706,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.18368677900002695, 0.2181523759998072, 0.18978642800016132, 0.1865710649999528, 0.18448664900006406]"
4,512,2,256,fp32,True,False,2621.9081974609826,2.137387752532959,59.46405,69.95770588235294,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.18692125899997336, 0.19207345500012707, 0.20414176300005238, 0.20075445999987096, 0.19249717699995017]"
4,512,2,256,fp32,False,True,2611.685853277205,2.137387752532959,60.8646,71.60541176470588,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.18518336300007832, 0.22565660200007187, 0.1905675529999371, 0.18874717299991062, 0.19005508300006113]"
